name,type,group,province,city,address,latitude,longitude,beds,practiceNumber,switchhouse,phone,source
Clicks Pharmacy Cycad,clinic,Independent,LP,,"Shop 14, Cycad Centre, CNR Genl.Marits Street & Outspan Drive, Bendor",,,,,,,dsfsi_vacc
Clicks Pharmacy Giyani,clinic,Independent,LP,,Malamulele Road,,,,,,,dsfsi_vacc
Clicks Pharmacy Musina Mall,clinic,Independent,LP,,Cnr Smelter Avenue & The Great North Road N1,,,,,,,dsfsi_vacc
Clicks Pharmacy Polokwane 2,clinic,Independent,LP,,Corner Hans Van Rensburg and Grobler Street,,,,,,,dsfsi_vacc
Clicks Pharmacy Thaba Mall,clinic,Independent,LP,,"Shop 41, Thaba Mall Cnr R510 and Warmbard Road",,,,,,,dsfsi_vacc
Clicks Pharmacy Tubatse Crossing,clinic,Independent,LP,,Tubatse Crossing,,,,,,,dsfsi_vacc
Damani Clinic,clinic,Public,LP,,,-22.8347,30.5133,,,,,who_mfl
Dan Village Clinic,clinic,Public,LP,,,-23.9043,30.2716,,,,,who_mfl
Davhana Clinic,clinic,Public,LP,Thohoyandou,,-23.2097,30.4563,,,,,who_mfl
De Hoop Clinic,clinic,Public,LP,,,-23.1875,30.2764,,,,,who_mfl
De Vrede Clinic,clinic,Public,LP,,,-22.9173,29.0209,,,,,who_mfl
Dendron Clinic,clinic,Public,LP,Mogwadi,President Street,-23.3672,29.3275,,,,+27 15 501 0059,who_mfl
Diana Clinic,clinic,Public,LP,,,-23.8697,29.0666,,,,,who_mfl
Dikgale Clinic,clinic,Public,LP,,,-23.7206,29.7854,,,,,who_mfl
Dis-Chem Pharmacy - Polokwane North,clinic,Independent,LP,,Cnr R81 & N1 Roads,,,,,,,dsfsi_vacc
Dis-Chem TLC Market Street Pharmacy,clinic,Independent,LP,,62 Market Street,,,,,,,dsfsi_vacc
Dis-Chem Thavhani Mall Pharmacy,clinic,Independent,LP,,"shop L164, Thavhani Mall, Thohoyandou, Limpopo.",,,,,,,dsfsi_vacc
Dr Hugo Nkabinde Clinic,clinic,Public,LP,,,-23.6685,30.4259,,,,,who_mfl
Duvhuledza Clinic,clinic,Public,LP,,,-22.7566,30.7877,,,,,who_mfl
Dwaalboom Clinic,clinic,Public,LP,,,-24.7231,26.8101,,,,,who_mfl
Dwarsberg Clinic,clinic,Public,LP,,,-24.9377,26.6173,,,,,who_mfl
Dzingahe Clinic,clinic,Public,LP,,,-22.909,30.5223,,,,,who_mfl
Dzwerani Clinic,clinic,Public,LP,,,-23.0568,30.4233,,,,,who_mfl
Eisleben Clinic,clinic,Public,LP,,,-23.5186,29.8415,,,,,who_mfl
Ellisras team A,clinic,,LP,,,,,,,,,dsfsi_vacc
Evelyn Lekganyane Clinic,clinic,Public,LP,,,-23.9472,29.7986,,,,,who_mfl
Excel Medical Travel Clinic,clinic,,LP,Polokwane,Excelsior Street,-23.9010741,29.4461113,,,,,osm
FH odendala team A,clinic,,LP,,,,,,,,,dsfsi_vacc
FIRSTCARE MEDICAL CLINIC,clinic,,LP,BELA BELA,Mentz Avenue,-24.8849348,28.284541,,,,,osm
Folovhodwe Clinic,clinic,Public,LP,,,-22.5881,30.4273,,,,,who_mfl
Fondwe Clinic,clinic,Public,LP,,,-22.9175,30.2592,,,,,who_mfl
Gazamed Pharmacy,clinic,,LP,,"Shop 6, Benstore Mall",,,,,,,dsfsi_vacc
George Masebe Gateway Clinic,clinic,Public,LP,,,-23.8756,28.7164,,,,,who_mfl
George Masebe Team A,clinic,,LP,,,,,,,,,dsfsi_vacc
Gideon Clinic,clinic,Public,LP,,,-22.9008,28.6778,,,,,who_mfl
Goedentrou Clinic,clinic,Public,LP,,,-23.4007,28.9124,,,,,who_mfl
Goedgevonden Clinic,clinic,Public,LP,,,-23.6474,28.9311,,,,,who_mfl
Goloza Pharmacy & Medicine Depot,clinic,,LP,,Timbercity Street,,,,,,,dsfsi_vacc
Gondeni Clinic,clinic,Public,LP,,,-22.9133,30.4373,,,,,who_mfl
Grootdraai Clinic,clinic,Public,LP,,,-23.1175,28.6975,,,,,who_mfl
Guyuni Clinic,clinic,Public,LP,,,-22.7269,30.4769,,,,,who_mfl
Ha-mutsha Clinic,clinic,Public,LP,,,-23.0641,30.3494,,,,,who_mfl
Helderwater Clinic,clinic,Public,LP,,,-23.2819,30.2962,,,,,who_mfl
Helene Franz School Clinic,clinic,Public,LP,,,-23.26,29.1,,,,,who_mfl
Hlaneki Clinic,clinic,Public,LP,"Hlaneki Village, Giyani",0826,-23.2814,30.5093,,,,,who_mfl
Humulani Clinic,clinic,Public,LP,,,-23.875,31.0602,,,,,who_mfl
Indermark Clinic,clinic,Public,LP,,,-23.0785,29.1107,,,,,who_mfl
Ipopeng Clinic,clinic,Public,LP,,,-24.9437,27.0891,,,,,who_mfl
J Mamabolo Clinic,clinic,Public,LP,,,-23.8058,29.7996,,,,,who_mfl
Jakkalskuil Clinic,clinic,Public,LP,,,-23.8331,28.6078,,,,,who_mfl
Jamela Clinic,clinic,Public,LP,,,-23.9602,30.3697,,,,,who_mfl
Khakhala-Hlomela Clinic,clinic,Public,LP,,,-23.275,30.8442,,,,,who_mfl
Khakhu Clinic,clinic,Public,LP,,,-22.8362,30.2473,,,,,who_mfl
Kheyi Clinic,clinic,Public,LP,,,-23.5796,30.8736,,,,,who_mfl
Khomela Clinic,clinic,Public,LP,,,-22.7053,30.2618,,,,,who_mfl
Khujwana Clinic,clinic,Public,LP,,,-23.9301,30.2395,,,,,who_mfl
Kibi Clinic,clinic,Public,LP,,,-22.8364,28.847,,,,,who_mfl
Kraalhoek Clinic,clinic,Public,LP,,,-24.9149,27.0781,,,,,who_mfl
Krantzplaas Clinic,clinic,Public,LP,,,-23.4862,28.9164,,,,,who_mfl
Kremetart Clinic,clinic,Public,LP,,,-23.3223,30.6818,,,,,who_mfl
Kromdraai Clinic,clinic,Public,LP,,,-24.9597,27.8787,,,,,who_mfl
Kromhoek Clinic,clinic,Public,LP,,,-22.9326,29.0265,,,,,who_mfl
Kulani Clinic,clinic,Public,LP,,,-23.0911,30.0323,,,,,who_mfl
Kuruleni Clinic,clinic,Public,LP,,,-23.1456,30.3597,,,,,who_mfl
Kutama Clinic,clinic,Public,LP,,,-23.0631,29.6354,,,,,who_mfl
Laastehoop Clinic,clinic,Public,LP,,,-23.9846,29.6454,,,,,who_mfl
Lambani Clinic,clinic,Public,LP,,,-22.7212,30.8317,,,,,who_mfl
Lebaka Clinic,clinic,Public,LP,"Mohlabaneng Village, Letaba",,-23.4633,30.3673,,,,+27 15 310 6012,who_mfl
Lekhureng Clinic,clinic,Public,LP,,,-23.5732,28.9203,,,,,who_mfl
Lenyenye Clinic,clinic,Public,LP,,,-23.9741,30.2678,,,,,who_mfl
Lephalale Clinic,clinic,Public,LP,,,-23.6678,27.7458,,,,,who_mfl
Lephepane Clinic,clinic,Public,LP,,,-23.9868,30.1945,,,,,who_mfl
Lesfontein Clinic,clinic,Public,LP,,,-23.1493,28.7855,,,,,who_mfl
Letaba Gateway Clinic,clinic,Public,LP,,,-23.874,30.269,,,,,who_mfl
Letsitele Clinic,clinic,Public,LP,,,-23.8898,30.3873,,,,,who_mfl
Levubu Clinic,clinic,Public,LP,,,-23.0958,30.286,,,,,who_mfl
Lincoe Clinic,clinic,Public,LP,,,-24.824,26.8462,,,,,who_mfl
Loloka Clinic,clinic,Public,LP,,,-23.5505,30.7949,,,,,who_mfl
Lonsdale Clinic,clinic,Public,LP,,,-23.6128,29.1557,,,,,who_mfl
Louis Trichardt LA Clinic,clinic,Public,LP,,,-23.0433,29.9068,,,,,who_mfl
Lwamondo Clinic,clinic,Public,LP,,,-23.0138,30.3625,,,,,who_mfl
Mabuela Clinic,clinic,Public,LP,,,-23.95,28.805,,,,,who_mfl
Madala Clinic,clinic,Public,LP,,,-22.8317,30.2728,,,,,who_mfl
Madimbo Clinic,clinic,Public,LP,,,-22.4517,30.5628,,,,,who_mfl
Madombidzha Clinic,clinic,Public,LP,,,-23.1148,29.8194,,,,,who_mfl
Madumane Clinic,clinic,Public,LP,,,-23.6293,30.3996,,,,,who_mfl
Magwedzha Clinic,clinic,Public,LP,,,-22.9581,30.5602,,,,,who_mfl
Mahale Clinic,clinic,Public,LP,,,-23.6946,30.9684,,,,,who_mfl
Makahlule Clinic,clinic,Public,LP,,,-22.8924,30.9117,,,,,who_mfl
Makanye Clinic,clinic,Public,LP,,,-23.8981,29.7239,,,,,who_mfl
Makgato Clinic,clinic,Public,LP,,,-23.5055,29.6634,,,,,who_mfl
Makgobe Clinic,clinic,Public,LP,,,-23.8668,28.7497,,,,,who_mfl
Makgope Clinic,clinic,Public,LP,,,-23.6177,30.4689,,,,,who_mfl
Makhushane Clinic,clinic,Public,LP,,,-23.9657,31.0443,,,,,who_mfl
Makhuva Clinic,clinic,Public,LP,,,-23.5821,30.9647,,,,,who_mfl
Makonde Clinic,clinic,Public,LP,,,-22.807,30.5681,,,,,who_mfl
Makotopong Clinic,clinic,Public,LP,,,-23.8181,29.6438,,,,,who_mfl
Makuleke Clinic,clinic,Public,LP,,,-22.8652,30.9145,,,,,who_mfl
Makuya Clinic,clinic,Public,LP,,,-22.6496,30.8303,,,,,who_mfl
Mamaila Clinic,clinic,Public,LP,,,-23.3511,30.2427,,,,,who_mfl
Mamanyoha Clinic,clinic,Public,LP,,,-23.5261,30.5172,,,,,who_mfl
Mamitwa Clinic,clinic,Public,LP,,,-23.7319,30.4094,,,,,who_mfl
Mamotshwa Clinic,clinic,Public,LP,,,-23.8517,29.8059,,,,,who_mfl
Manamela Clinic,clinic,Public,LP,,,-23.7028,29.2294,,,,,who_mfl
Manavhela Clinic,clinic,Public,LP,,,-23.1003,30.4522,,,,,who_mfl
Manenzhe Clinic,clinic,Public,LP,,,-22.4693,30.681,,,,,who_mfl
Mankuwe Clinic,clinic,Public,LP,,,-23.4678,28.5596,,,,,who_mfl
Manyima Clinic,clinic,Public,LP,,,-23.2763,30.0183,,,,,who_mfl
Mapayeni Clinic,clinic,Public,LP,,,-23.3491,30.8183,,,,,who_mfl
Mapela Clinic,clinic,Public,LP,,,-23.9557,28.8476,,,,,who_mfl
Maphalle Clinic,clinic,Public,LP,"Modjadjiskloof, Mopani District Municipality, Limpopo",0838,-23.4684,30.312,,,,,who_mfl
Mapodu Clinic,clinic,Public,LP,,,-23.8883,29.8744,,,,,who_mfl
Maraba Clinic,clinic,Public,LP,,,-23.7864,29.1718,,,,,who_mfl
Marapong Clinic,clinic,Public,LP,,,-23.6585,27.6291,,,,,who_mfl
Mariveni Clinic,clinic,Public,LP,,,-23.8875,30.3488,,,,,who_mfl
Marseilles Clinic,clinic,Public,LP,,,-23.222,30.3367,,,,,who_mfl
Masakona Clinic,clinic,Public,LP,"Masakona, Vuwani, Vhembe District Municipality",0941,-23.2735,30.2442,,,,,who_mfl
Mashamba Clinic,clinic,Public,LP,,,-23.2356,30.1533,,,,,who_mfl
Mashashane Clinic,clinic,Public,LP,,,-23.93,29.1331,,,,,who_mfl
Mashau Clinic,clinic,Public,LP,"Mashau, Limpopo",,-23.1688,30.2175,,,,,who_mfl
Mashishimale Clinic,clinic,Public,LP,,,-23.86,31.03,,,,,who_mfl
Masisi Clinic,clinic,Public,LP,,,-22.422,30.8618,,,,,who_mfl
Matavhela Clinic,clinic,Public,LP,,,-22.6726,30.5243,,,,,who_mfl
Matiyani Clinic,clinic,Public,LP,,,-22.746,30.9778,,,,,who_mfl
Matlala Clinic Aganang,clinic,Public,LP,,,-23.7463,29.0561,,,,,who_mfl
Matoks Clinic,clinic,Public,LP,,,-23.4778,29.7139,,,,,who_mfl
Matsa Clinic,clinic,Public,LP,,,-22.8741,29.9968,,,,,who_mfl
Matsheka Clinic,clinic,Public,LP,,,-22.8787,30.7391,,,,,who_mfl
Matsotsosela Clinic,clinic,Public,LP,,,-23.6035,30.8254,,,,,who_mfl
Matswi Clinic,clinic,Public,LP,,,-23.5858,30.3577,,,,,who_mfl
Mattanau Clinic,clinic,Public,LP,,,-23.4249,28.7984,,,,,who_mfl
Mavambe Clinic,clinic,Public,LP,,,-23.0036,30.6489,,,,,who_mfl
Mawa Clinic,clinic,Public,LP,,,-23.6254,30.5337,,,,,who_mfl
Mbilwi Clinic,clinic,Public,LP,,,-22.9292,30.469,,,,,who_mfl
Mbokota Clinic,clinic,Public,LP,,,-23.2001,30.0988,,,,,who_mfl
Medhof Apteek,clinic,,LP,,66 Van Der Bijl Street,,,,,,,dsfsi_vacc
Medical Centre,clinic,,LP,Bela-Bela,Potgieter Road,-24.887473,28.2937404,,,,,osm
Meedingen Clinic,clinic,Public,LP,,,-23.6413,30.2415,,,,,who_mfl
Mhinga Clinic,clinic,Public,LP,,,-22.7938,30.9032,,,,,who_mfl
Mhlava Willem Clinic,clinic,Public,LP,,,-23.2109,30.8598,,,,,who_mfl
Middelwater Clinic,clinic,Public,LP,,,-23.4153,30.2056,,,,+27 15 874 2165,who_mfl
Midoroni Clinic,clinic,Public,LP,,,-23.0304,29.6322,,,,,who_mfl
Mmankaipaya Clinic,clinic,Public,LP,,,-24.9812,26.5631,,,,,who_mfl
Modjadji 5 Clinic,clinic,Public,LP,,,-23.6226,30.3261,,,,,who_mfl
Mogodi Clinic,clinic,Public,LP,"Dendron Mogwadi, Limpopo",Mohodi Ga-manthata Village,-23.3275,29.2347,,,,,who_mfl
Mogwadi Medical & Occupational Health Centre,clinic,,LP,Mogwadi,0715,-23.3667404,29.3237527,,,,,osm
Moime Clinic,clinic,Public,LP,,,-23.9756,30.2455,,,,,who_mfl
Mokamole Clinic,clinic,Public,LP,,,-23.9627,28.6133,,,,,who_mfl
Mokgwathi Clinic,clinic,Public,LP,,,-23.5846,30.5829,,,,,who_mfl
Mokopane Team A,clinic,,LP,,,,,,,,,dsfsi_vacc
Moletjie Clinic,clinic,Public,LP,,,-23.7376,29.3026,,,,,who_mfl
Montz Clinic,clinic,Public,LP,,,-23.3261,28.691,,,,,who_mfl
Morapalala Clinic,clinic,Public,LP,,,-23.6031,30.4178,,,,,who_mfl
Morutji Clinic,clinic,Public,LP,,,-23.6702,30.3671,,,,,who_mfl
Mothiba Clinic,clinic,Public,LP,,,-23.8575,29.6359,,,,,who_mfl
Motupa Clinic,clinic,Public,LP,,,-23.6822,30.2977,,,,,who_mfl
Mpheni Clinic,clinic,Public,LP,,,-23.1409,30.077,,,,,who_mfl
Mphephu Clinic,clinic,Public,LP,,,-22.8748,30.1383,,,,,who_mfl
Msengi Clinic,clinic,Public,LP,"Noblehoek, Mopani District Municipality, Limpopo",,-23.3456,30.3701,,,,,who_mfl
Mtititi Clinic,clinic,Public,LP,,,-23.1016,30.898,,,,,who_mfl
Mudimeli Clinic,clinic,Public,LP,,,-22.7983,29.9565,,,,,who_mfl
Muhlaba Clinic,clinic,Public,LP,,,-23.931,30.2891,,,,,who_mfl
Muila Clinic,clinic,Public,LP,,,-23.3666,29.9792,,,,,who_mfl
Mukhomi Clinic,clinic,Public,LP,,,-23.0721,30.5611,,,,,who_mfl
Mukula Clinic,clinic,Public,LP,,,-22.8583,30.5878,,,,,who_mfl
Mulala Clinic,clinic,Public,LP,,,-22.476,30.8772,,,,,who_mfl
Muledane Clinic,clinic,Public,LP,,,-22.9923,30.4573,,,,,who_mfl
Mulenzhe Clinic,clinic,Public,LP,,,-22.9965,30.5238,,,,,who_mfl
Mulima Clinic,clinic,Public,LP,,,-23.3091,30.0461,,,,,who_mfl
Murangoni Clinic,clinic,Public,LP,,,-22.9168,30.3716,,,,,who_mfl
Mushubaba Clinic,clinic,Public,LP,,,-23.3958,29.2046,,,,,who_mfl
Muwaweni Clinic,clinic,Public,LP,,,-23.3171,30.1157,,,,,who_mfl
Muyexe Clinic,clinic,Public,LP,,,-23.1942,30.9169,,,,,who_mfl
My Darling Clinic,clinic,Public,LP,,,-23.0831,28.7986,,,,,who_mfl
Namakgale A Clinic,clinic,Public,LP,,,-23.9406,31.0408,,,,,who_mfl
Namakgale B Clinic,clinic,Public,LP,,,-23.9283,31.0165,,,,,who_mfl
Nancefield 2 Clinic,clinic,Public,LP,,,-22.339,30.0303,,,,,who_mfl
Ndengeza Clinic,clinic,Public,LP,"Ndengeza,Giyani",,-23.3161,30.4061,,,,+27 15 811 5902,who_mfl
Neo Clinic,clinic,Public,LP,,,-24.8352,27.0112,,,,,who_mfl
Nghezimani Clinic,clinic,Public,LP,,,-22.9109,30.8076,,,,,who_mfl
Ngobe Clinic,clinic,Public,LP,,,-23.3615,30.7215,,,,,who_mfl
Nkomo B Clinic,clinic,Public,LP,,,-23.4174,30.7779,,,,,who_mfl
Nkuri Clinic,clinic,Public,LP,,,-23.2133,30.5544,,,,,who_mfl
Nobody Clinic,clinic,Public,LP,,,-23.89,29.6675,,,,,who_mfl
Northam Clinic,clinic,Public,LP,,,-24.9526,27.2643,,,,,who_mfl
Nthabalala Clinic,clinic,Public,LP,,,-23.4845,29.9128,,,,,who_mfl
Ntlhaveni C Clinic,clinic,Public,LP,,,-22.9145,30.8704,,,,,who_mfl
Ntlhaveni D Clinic,clinic,Public,LP,,,-22.8692,30.8851,,,,,who_mfl
Ntlhaveni E Clinic,clinic,Public,LP,,,-23.0201,30.8838,,,,,who_mfl
Ntluri Clinic,clinic,Public,LP,,,-23.4127,30.3359,,,,,who_mfl
Nyavana Clinic,clinic,Public,LP,,,-23.6558,30.4783,,,,,who_mfl
Nylstroom LA Clinic,clinic,Public,LP,,,-24.7036,28.4066,,,,,who_mfl
Obakeng Clinic,clinic,Public,LP,,,-24.9236,26.6533,,,,,who_mfl
Olifantshoek Clinic,clinic,Public,LP,"Olifantshoek,",van Riebeeck,-23.3346,30.275,,,,,who_mfl
Paulos Clinic,clinic,Public,LP,,,-23.7533,28.6595,,,,,who_mfl
Peninghotsa Clinic,clinic,Public,LP,,,-23.0208,30.8382,,,,,who_mfl
Persie Clinic,clinic,Public,LP,,,-23.4808,29.1861,,,,,who_mfl
Perskebult Clinic,clinic,Public,LP,,,-23.8011,29.3583,,,,,who_mfl
Pfanani Clinic,clinic,Public,LP,,,-22.9527,30.4295,,,,,who_mfl
Phadzima Clinic,clinic,Public,LP,,,-22.9471,30.1895,,,,,who_mfl
Phafola Clinic,clinic,Public,LP,,,-23.9161,28.8758,,,,,who_mfl
Phagameng Clinic,clinic,Public,LP,,,-24.6937,28.443,,,,,who_mfl
Phalaborwa Busstop Clinic,clinic,Public,LP,,,-23.9488,31.1363,,,,,who_mfl
Pheeha Clinic,clinic,Public,LP,,,-23.4505,30.0464,,,,,who_mfl
Phiphidi Clinic,clinic,Public,LP,,,-22.9512,30.3882,,,,,who_mfl
Phuti Clinic,clinic,Public,LP,,,-23.9558,29.7069,,,,,who_mfl
Rabali Clinic,clinic,Public,LP,,,-22.8802,30.0933,,,,,who_mfl
Rambuda Clinic,clinic,Public,LP,,,-22.7846,30.4341,,,,,who_mfl
Ramokgopa Clinic,clinic,Public,LP,,,-23.4665,29.8159,,,,,who_mfl
Ramotshinyadi Clinic,clinic,Public,LP,"Tzaneen,Limpopo",,-23.6388,30.5947,,,,+27 15 312 8828,who_mfl
Rampampaspoort Clinic,clinic,Public,LP,,,-24.9853,26.6727,,,,,who_mfl
Raphahlelo Clinic,clinic,Public,LP,,,-23.364,30.163,,,,,who_mfl
Ratanang Clinic,clinic,Public,LP,,,-23.4363,30.6354,,,,,who_mfl
Rebone Clinic,clinic,Public,LP,,,-23.4321,28.61,,,,,who_mfl
Regicare Pharmacy,clinic,,LP,,Shop 9Bauhinia Centre Grobler Groblersdal,,,,,,,dsfsi_vacc
Regorogile 1 Clinic,clinic,Public,LP,,,-24.5809,27.3828,,,,,who_mfl
Regorogile 2 Clinic,clinic,Public,LP,,,-24.5987,27.3953,,,,,who_mfl
Relela Clinic,clinic,Public,LP,,,-23.6785,30.3277,,,,,who_mfl
Riverplaats Clinic,clinic,Public,LP,,,-23.232,30.0543,,,,,who_mfl
Rooiberg Clinic,clinic,Public,LP,,,-24.785,27.7363,,,,,who_mfl
Rosenkrantz Clinic,clinic,Public,LP,,,-23.4948,28.9844,,,,,who_mfl
Rotterdam Clinic,clinic,Public,LP,"Rotterdam, Rotterdam, Mopani District Municipality",,-23.4007,30.2745,,,,,who_mfl
Sabina Pharmacy,clinic,,LP,,"Shop A9 Sabina Plaza Complex, 101 Mphephu Street, Thohoyandou, 0950",,,,,,,dsfsi_vacc
Sadu Clinic,clinic,Public,LP,,,-23.306,28.7616,,,,,who_mfl
Sambandou Clinic,clinic,Public,LP,,,-22.7376,30.6579,,,,,who_mfl
Schoongezicht Clinic,clinic,Public,LP,,,-23.3366,29.0432,,,,+27 15 505 9003,who_mfl
Seakamela Clinic,clinic,Public,LP,,,-23.1413,29.1015,,,,,who_mfl
Seapole Clinic,clinic,Public,LP,,,-23.4963,30.4601,,,,,who_mfl
Sebayeng Clinic,clinic,Public,LP,,,-23.7768,29.6943,,,,,who_mfl
Segole Clinic,clinic,Public,LP,,,-23.6024,28.6402,,,,,who_mfl
Sehlale Clinic,clinic,Public,LP,,,-23.9983,29.8063,,,,,who_mfl
Sekgopo Clinic,clinic,Public,LP,,,-23.6177,29.9815,,,,,who_mfl
Seleka Clinic,clinic,Public,LP,,,-23.2148,27.9082,,,,,who_mfl
Sello-Moloto Clinic,clinic,Public,LP,,,-23.6253,29.246,,,,,who_mfl
Seloane Clinic,clinic,Public,LP,,,-23.6958,30.9268,,,,,who_mfl
Semenya Clinic,clinic,Public,LP,,,-23.6968,29.4067,,,,,who_mfl
Senobela Clinic,clinic,Public,LP,,,-23.331,30.2385,,,,,who_mfl
Seobi-Dikgale Clinic,clinic,Public,LP,,,-23.8005,29.7505,,,,,who_mfl
Sereni Clinic,clinic,Public,LP,,,-23.2724,30.1754,,,,,who_mfl
Seshego III Clinic,clinic,Public,LP,,,-23.8392,29.3834,,,,,who_mfl
Shakadza Clinic,clinic,Public,LP,,,-22.6159,30.5563,,,,,who_mfl
Shayandima Clinic,clinic,Public,LP,,,-23.0051,30.4267,,,,,who_mfl
Shigalo Clinic,clinic,Public,LP,,,-22.9244,30.7228,,,,,who_mfl
Shikhumba Clinic,clinic,Public,LP,,,-23.5001,30.8809,,,,,who_mfl
Shikundu Clinic,clinic,Public,LP,,,-22.8291,30.8344,,,,,who_mfl
Shingwedzi Clinic,clinic,Public,LP,,,-23.0013,30.7372,,,,,who_mfl
Shitlakati Clinic,clinic,Public,LP,,,-23.6607,30.8814,,,,,who_mfl
Shivulani Clinic,clinic,Public,LP,,,-23.1415,30.7021,,,,,who_mfl
Shongoane Clinic,clinic,Public,LP,,,-23.5676,28.1037,,,,,who_mfl
Shotong Clinic,clinic,Public,LP,,,-23.6305,30.2985,,,,,who_mfl
Sibasa Clinic,clinic,Public,LP,,,-22.9464,30.4915,,,,,who_mfl
Skimming Clinic,clinic,Public,LP,,,-23.4303,30.561,,,,,who_mfl
Straighthardt Clinic,clinic,Public,LP,,,-22.7564,30.144,,,,,who_mfl
Taaibos Clinic,clinic,Public,LP,,,-22.846,28.9173,,,,,who_mfl
Takgiso Health Centre,clinic,,LP,Polokwane,Dendron Road,-23.715251,29.4046217,,,,,osm
Thabazimbi Team A,clinic,,LP,,,,,,,,,dsfsi_vacc
Thengwe Clinic,clinic,Public,LP,,,-22.7133,30.5596,,,,,who_mfl
Thomo Clinic,clinic,Public,LP,,,-23.2479,30.7861,,,,,who_mfl
Thondotshivhase Clinic,clinic,Public,LP,,,-22.9035,30.4303,,,,,who_mfl
Tiberius Clinic,clinic,Public,LP,,,-23.6294,28.7699,,,,,who_mfl
Tlangelani Clinic,clinic,Public,LP,,,-23.1255,30.5344,,,,,who_mfl
Towerfontein Clinic,clinic,Public,LP,,,-22.903,28.7744,,,,,who_mfl
Tshakhuma Clinic,clinic,Public,LP,,,-23.0483,30.3022,,,,,who_mfl
Tshaulu Clinic,clinic,Public,LP,,,-22.7958,30.743,,,,,who_mfl
Tshepong Clinic,clinic,Public,LP,Tswane,Molepo Street,-24.8702,27.5137,,,,+27 18 406 3111,who_mfl
Tshififi Clinic,clinic,Public,LP,,,-22.8147,30.6986,,,,,who_mfl
Tshikundamalema Clinic,clinic,Public,LP,,,-22.6716,30.691,,,,,who_mfl
Tshikuwi Clinic,clinic,Public,LP,,,-22.9021,29.9501,,,,,who_mfl
Tshilidzi Gateway Clinic,clinic,Public,LP,,,-22.9927,30.4151,,,,,who_mfl
Tshilidzini Team A,clinic,,LP,,,,,,,,,dsfsi_vacc
Tshimbupfe Clinic,clinic,Public,LP,,,-23.1568,30.469,,,,,who_mfl
Tshino Clinic,clinic,Public,LP,,,-23.1149,30.3983,,,,,who_mfl
Tshiombo Clinic,clinic,Public,LP,,,-22.8057,30.5011,,,,,who_mfl
Tshipise Clinic,clinic,Public,LP,,,-22.5306,30.6766,,,,,who_mfl
Tshisaulu Clinic,clinic,Public,LP,,,-22.9973,30.3981,,,,,who_mfl
Tshiungani Clinic,clinic,Public,LP,,,-22.4986,30.5804,,,,,who_mfl
Tshixwadza Clinic,clinic,Public,LP,,,-22.7837,30.312,,,,,who_mfl
Tswinga Clinic,clinic,Public,LP,,,-23.0166,30.4852,,,,,who_mfl
Tzaneen Busstop Clinic,clinic,Public,LP,,,-23.8266,30.1645,,,,,who_mfl
Tzaneen Clinic,clinic,Public,LP,,,-23.8375,30.1557,,,,,who_mfl
Uitkyk Clinic,clinic,Public,LP,,,-23.65,29.01,,,,,who_mfl
Vaalwater Clinic,clinic,Public,LP,,,-24.2944,28.1113,,,,,who_mfl
Valdezia Clinic,clinic,Public,LP,,,-23.1001,30.1797,,,,,who_mfl
Van Heerden Apteek En Medisyne Depot,clinic,,LP,,Voortrekkerweg 25,,,,,,,dsfsi_vacc
Van Heerden Apteek Lephalale,clinic,,LP,,Shop 54 Lephalale Mall cnr Chris Hani and Nelson Mandela,,,,,,,dsfsi_vacc
Van Heerden Pharmacy - Thabazimbi,clinic,,LP,,Warmbath Road,,,,,,,dsfsi_vacc
Van Heerden Pharmacy Bela Mall,clinic,,LP,,"Shop 16, Bela Mall, R101 Road",,,,,,,dsfsi_vacc
Van Heerden Pharmacy Checkers - Nylstroom,clinic,,LP,,Corner Potgieter & Meinnger Streets,,,,,,,dsfsi_vacc
Van Heerden Pharmacy Phalaborwa,clinic,,LP,,"Shop 29, Eden Square, c/o Nelson Mandela & Palm Avenue",,,,,,,dsfsi_vacc
Van Heerden Pharmacy Tzaneen,clinic,,LP,,"Shop 5 Lifestyle Mall, R71",,,,,,,dsfsi_vacc
Van Velden Memorial (Tzaneen) Hospital,clinic,,LP,,"Corner 3rd Avenue and Claude Wheatly street, Medi Park Tzaneen",,,,,,,dsfsi_vacc
Vhambelani Maelula Clinic,clinic,Public,LP,,,-22.9792,30.1475,,,,,who_mfl
Vhufuli Tshitereke Clinic,clinic,Public,LP,,,-22.8829,30.4588,,,,,who_mfl
Vhurivhuri Clinic,clinic,Public,LP,,,-22.7025,30.7651,,,,,who_mfl
Vleifontein Clinic,clinic,Public,LP,,,-23.2165,29.9948,,,,,who_mfl
Voortrekker Team A,clinic,,LP,,,,,,,,,dsfsi_vacc
Vuvha Clinic,clinic,Public,LP,,,-22.994,30.201,,,,,who_mfl
Vyeboom Clinic,clinic,Public,LP,,,-23.1536,30.3881,,,,,who_mfl
Warmbaths Team A,clinic,,LP,,,,,,,,,dsfsi_vacc
Waterval Clinic,clinic,Public,LP,,,-23.1601,30.0693,,,,,who_mfl
Wayeni Clinic,clinic,Public,LP,,,-23.2411,30.2187,,,,+27 15 873 0148,who_mfl
Welgeval Clinic,clinic,Public,LP,,,-24.9276,26.6796,,,,,who_mfl
Weltevreden Clinic,clinic,Public,LP,,,-23.5607,28.5991,,,,,who_mfl
