@id,@type,name,amenity,healthcare,addr:city,addr:street,addr:postcode,phone,website,@lat,@lon
272205250,way,New Somerset Hospital,hospital,hospital,Green Point,Portswood Road,8001,+27 21 402 6911,,-33.9051154,18.4162457
272205252,way,Victoria Hospital,hospital,hospital,Wynberg,Alphen Hill Road,7800,+27 21 799 1111,,-34.0122105,18.4589170
273908451,way,Van Velden Memorial Hospital,hospital,hospital,"Tzaneen, Limpopo, South Africa",Third Avenue,0850,+27 15 307 8800,,-23.8353386,30.1646124
273908666,way,Mediclinic Tzaneen,hospital,hospital,Tzaneen,Wolkberg Avenue R71,0850,,,-23.8230260,30.1527443
275113724,way,Dundee Hospital,hospital,hospital,"Dundee,KwazuluNatal",McKenzie Street,3000,+27 34 212 1111,,-28.1741674,30.2288012
275113725,way,Dunstan Farrell TB Hospital,hospital,hospital,,,,,,-30.5354043,30.5126166
275113726,way,East Griqualand & Usher Memorial Hospital,hospital,hospital,Kokstad,Corner of The Avenue and Elliot Street,4700,,,-30.5466994,29.4146337
275113727,way,Emmaus Hospital,hospital,hospital,"Emmaus, Winterton",Cathedral Peak Road,,,,-28.8523090,29.3816001
275113728,way,FOSA TB Hospital,hospital,hospital,"Newlands West, Kwazulu Natal",Fosa Road,4037,,,-29.7863159,30.9690807
275113729,way,Fort Napier Hospital,hospital,hospital,"Pietermaritzburg, Kwazulu Natal",Devonshire Road,3200,,,-29.6124164,30.3684278
275113730,way,GJ Crookes Hospital,hospital,hospital,Scottburgh,Hospital road,4180,,,-30.2891821,30.7450674
275113731,way,Greytown Hospital,hospital,hospital,Greytown,Bell Street,,,,-29.0665422,30.5999355
275113732,way,Hillcrest Hospital,hospital,hospital,"Hillcrest, Kwazulu Natal",Hospital Road,3650,,,-29.7899825,30.7610514
275113733,way,Hlabisa Hospital,hospital,hospital,Hlabisa,Saunders Street,3997,,,-28.1449869,31.8812411
275113734,way,Itshelejuba Hospital,hospital,hospital,"about 30 km past Pongola, Kwazulu Natal","N2 north, about 30 km past Pongola, Kwazulu Natal",3170,,,-27.2768974,31.3461658
275113735,way,KwaMagwaza Hospital,hospital,hospital,Melmoth,KwaMagwaza Road,3835,,,-28.6303819,31.3407735
275962855,way,KwaZulu-Natal Children’s Hospital,hospital,hospital,Durban,Prince Street,4001,+27 31 812 1400,https://kznchildrenshospital.org/,-29.8643939,31.0424225
278871029,way,Steps to Health,pharmacy,pharmacy,,,,,,-34.0339194,18.4608589
288199707,way,Hospitaal Swartland,hospital,hospital,"Malmesbury,Swartland",P G Nelson Street,7299,+27 22 487 9203,,-33.4552281,18.7223497
288726484,way,Phedisong Clinic 1,clinic,clinic,Ga-Rankuwa,Thipe Street,0208,+27127033978,,-25.6157041,27.9878893
288850605,way,Fichardt Park Clinic,clinic,clinic,Fichardt Park,Charlie Sutton Street,9301,,,-29.1440339,26.1817548
294821613,way,Nothanda Clinic,clinic,clinic,,,,,,-30.5987394,27.7355035
295076710,way,Mbangweni Provincial Clinic,clinic,clinic,,,,,,-28.8217120,30.4034047
302903596,way,Clinic 73,hospital,hospital,,,,,,-25.9967489,28.0378438
302904055,way,Berario Clinic,clinic,clinic,Johannesburg,Dolores Avenue,2195,,,-26.1361526,27.9521624
304733345,way,Netcare Kuils River Hospital,hospital,hospital,Kuils River,Van Riebeeck Road,7580,+27 21 900 6000,,-33.9185129,18.6749327
307034671,way,Frere Hospital,hospital,hospital,East London Eastern Cape,Amalinda Main Road,5201,+27 43 709 2111,,-32.9960151,27.8916527
310449312,way,Haviland Clinic,clinic,clinic,"Ladysmith, Weenen",Bell Street,3370,,,-28.8543812,30.0930166
314105305,way,Medigate Medical Centre 2,clinic,clinic,"Umhlanga Ridge, Durban",Medigate Road,4321,,,-29.7269838,31.0690768
315249143,way,Moses Kotane Hospital,hospital,hospital,"Phatsima, Ledig","Lekwadi Section, Phatsima Road",0316,+27 14 555 2300,,-25.3797422,27.0559636
315751630,way,Dr's Te Boekhorst,dentist,dentist,Gordon's Bay,Sir Lowrys Pass Road,,+27 21 856 2579,,-34.1569062,18.8711293
316493886,way,Mahwelereng Clinic,hospital,hospital,"Mahwelereng-B, Mokopane",Ngobeni Street,0626,,,-24.1398453,28.9918310
316835874,way,Fagan Street Clinic,clinic,clinic,Strand,Fagan Street,,+27 21 841 1660,,-34.1162266,18.8297928
316841425,way,Melomed Mitchells Plain Private Hospital,hospital,hospital,Mitchells Plain,Symphony Walk,7785,+27 21 392 3126,,-34.0495362,18.6232575
317819337,way,Bertha Gxowa Hospital,hospital,hospital,Germiston,Corner Joubert & Angus Street,1401,+27 11 089 8500,,-26.2199156,28.1635808
324758679,way,Weltevreden Park Clinic,clinic,clinic,Roodepoort,C/O Jg Strydom And Jim Fouche,1709,+27 11 679 3623,,-26.1194795,27.9332218
331334153,way,Leratong Hospital,hospital,hospital,Krugersdorp,Adcock Street,1740,+27 11 411 3500,,-26.1722578,27.8057565
333794166,way,Cathcart Provincial Hospital,hospital,hospital,"cathcart,eastern cape",,,+27 45 843 1029,,-32.2985985,27.1361920
334279797,way,Willowvale Hospital,hospital,hospital,Willowvale,,5040,,,-32.2702077,28.5196920
334415595,way,Bayview Private Hospital,hospital,hospital,Mossel Bay,Cnr Alhof and Ryk Tulbach Streets,6506,,,-34.1813709,22.1315660
334494958,way,Perth Clinic,clinic,clinic,Perth,Havelock Street,,,,-26.4621257,23.0807639
334495074,way,Perth Clinic,clinic,clinic,,,,,,-26.4620752,23.0808437
334656394,way,UFH Clinic,clinic,clinic,,,,,,-32.7845750,26.8444633
334662012,way,Iswepe Clinic,clinic,clinic,"Kwakhepa Village, Iswepe",,,,,-26.8319084,30.5283211
334674784,way,Lüneburg Clinic,clinic,clinic,Paulpietersburg,Main Road,3180,,,-27.3299356,30.6309335
336273417,way,Rosebank Medical and Dental Centre,clinic,clinic,"Rosebank, Johannesburg",Sturdee Avenue,2196,+ 27 11 328 0500,,-26.1464154,28.0382889
336854923,way,Sunward Park Hospital,hospital,hospital,Sunward Park Boksburg,"Cnr Kingfisher Avenue, Aquarius Road & Bert Lacey Drive",1459,,,-26.2600781,28.2566908
336895066,way,Adriaanse Clinic,clinic,clinic,Clarke Estate,40th Avenue,,+27 21 444 2396,,-33.9377249,18.5850061
336957966,way,Mediclinic Paarl,hospital,hospital,Paarl,"Berlyn Street, Noorder-Paarl",7646,,,-33.7186123,18.9695210
338354362,way,Medforum Building secunda,hospital,hospital,Secunda Mpumalanga,Heunis Street,2302,,,-26.5074811,29.1824173
342986340,way,Lydenburg Hospital,hospital,hospital,Lydenburg,Berg Street,1120,,http://www.mpuhealth.gov.za,-25.1087167,30.4514585
344849845,way,,,centre,Port Elizabeth,Sedan Road,6001,+27 41 379 1213,,-33.9765764,25.5047300
361850756,way,Dr. G. Stockton,clinic,clinic,Hout Bay,Barry Road,7806,,,-34.0322225,18.3592582
364563710,way,,,clinic,,,,,,-26.1789482,28.0341832
364573104,way,traditional healer,doctors,,,,,,,-34.0232239,18.6580976
366776914,way,Richmond Chest Hospital,hospital,hospital,"Richmond,Durban",Durban Road,3780,+27 33 212 2170,,-29.8652135,30.2753226
369356099,way,,hospital,,,,,,,-30.6445129,28.2094079
369356100,way,,hospital,,,,,,,-30.6600774,28.2958665
369398691,way,Amajuba Memorial Hospital,hospital,hospital,Volksrust,East Street,2470,,,-27.3515521,29.8902059
370149531,way,Settlers Day Hospital,hospital,hospital,Makhanda,Cobden Street,6139,+27 46 622 3033,,-33.3077313,26.5330844
370191334,way,,clinic,,,,,,,-34.0414329,18.3506153
371751352,way,Somkhele Clinic,clinic,clinic,Mtubatuba KZN,R102,3935,,,-28.3306294,32.1009746
371905977,way,Mpukunyoni Clinic,clinic,clinic,Mtubatuba,D1918 road,3935,,http://www.kznhealth.gov.za,-28.3673888,32.1741894
372014048,way,Nelson Mandela Children's Hospital,hospital,hospital;pharmacy,Parktown,Jubilee Road,2193,,,-26.1792809,28.0393839
373393921,way,Life St Dominic's Private Hospital,hospital,,East London,"St Mark's Road, Southernwood",5201,,,-32.9987871,27.9033456
374186199,way,Site B Community Health Clinic,clinic,clinic,,,,,,-34.0281750,18.6654335
378535219,way,Ermelo Hospital,hospital,hospital,Ermelo,Joubert Street,2351,,,-26.5218323,29.9764299
379611774,way,Zakhele Clinic,clinic,clinic,Khayelitsha,Zakhele Street,,,,-34.0413366,18.6594142
383223219,way,Thusanong District Hospital,hospital,hospital,Hospitaalpark,Ben Regal Street,9480,,,-27.8768128,26.6592318
383353764,way,Luvuyo Clinic,clinic,clinic,"Makaza, Cape Town",Hlela Road,,+27 21 444 0531,,-34.0504680,18.7095423
384686534,way,Mseleni Hospital,hospital,hospital,Kwazulu Natal,"Mseleni Reserve, Sibhayi",3967,,,-27.3595326,32.5360691
384977124,way,Ezimpondweni Clinic,clinic,clinic,"Shangase Village, Umkhanyakude District Municipality",,,+27 35 562 9050,,-27.7982142,32.4595489
390520071,way,Ahmed Al-Kadi Private Hospital,hospital,hospital,,,,+27 31 4923416,,-29.8442848,30.9783926
391965944,way,Life Hilton Private Hospital,hospital,hospital,Hilton,Corner of Hilton Avenue & Monzali Drive,3245,,,-29.5406362,30.2999775
392477936,way,Dr Pixley Ka Isaka Seme Memorial Hospital,hospital,hospital,"KwaMashu, Durban",Bhejane Street,4360,,,-29.7282105,30.9902617
395173344,way,De Aar New Hospital,hospital,hospital,De Aar,Van der Merwe Street,7000,,,-30.6667423,23.9997690
395544021,way,Netcare Waterfall City Hospital,hospital,hospital,Midrand,Cnr Magwa Crescent & Mac Mac Avenue,1686,+27 11 304 6600,,-26.0140561,28.1013783
396735772,way,Vredenburg Provincial Hospital,hospital,hospital,"Vredenburg, Saldanha Bay",Voortrekker Street,7380,,,-32.9136685,17.9906259
397519990,way,Bela Bela Hospital,hospital,hospital,"Bela Bela,Limpopo",Chris Hani Way,0480,,,-24.8868042,28.2883932
398737778,way,Tokollo Hospital,hospital,hospital,"Heilbron, Free State",Myron Stree,,+27 58 852 5400,,-27.2895074,27.9611622
398951841,way,Vanguard Community Health Centre,hospital,hospital,Bonteheuwel,Corner Candlewood and Citrus Street,7764,,,-33.9475026,18.5436973
403195888,way,Evander Hospital,hospital,hospital,Evander,Cnr Bologna & Lausanne Road,2280,,,-26.4667936,29.1202625
403593253,way,Estcourt Hospital,hospital,hospital,Estcourt,Old Main Road,3310,,,-29.0188906,29.8923882
404227500,way,Reitz Provincial Hospital,hospital,hospital,Reitz,Artie Street,9810,,,-27.8031707,28.4191711
404385518,way,Mahatma Gandhi Memorial Hospital,hospital,hospital,"Phoenix, Kwazulu Natal",Phoenix Highway,,+27 31 502 1719,https://www.kznhealth.gov.za/mahatmagandhihospital.htm,-29.7177663,31.0289721
405781291,way,Mount Ayliff Hospital,hospital,hospital,"Eastern Cape, South Africa",Insizwe Street,4375,+27 39 254 0230,,-30.7968223,29.3706788
407816971,way,,clinic,clinic,,,,,,-26.1376389,28.0154229
408592176,way,Beaufort West Hospital,hospital,hospital,Beaufort West,99 Voortrekker Road,6950,,,-32.3527322,22.6080653
408816336,way,Ceres Hospital,hospital,hospital,"Ceres, Witzenberg, Boland",,,,,-33.3630505,19.3003500
408846275,way,,pharmacy,pharmacy,,,,,,-26.5053041,29.1835516
408866221,way,Wilhelm Stahl Hospital,hospital,hospital,"Middelburg,Eastern Cape",du Plessis Street,5900,,,-31.4911024,24.9958374
409334305,way,Mamelodi Hospital,hospital,hospital,Tshwane,Mathane Avenue,0122,,,-25.7196023,28.3689398
410103629,way,FH Odendaal Hospital,hospital,hospital,"Modimolle, Limpopo",Makaleng Street,,+27 14 718 5300,,-24.7022214,28.4214955
410325953,way,Ellisras Hospital,hospital,hospital,"Lephalale, Limpopo",Cnr Ngoako Ramatlogi and Chris Hani Drive,,,,-23.6780328,27.7007848
410575186,way,Groblersdal Hospital,hospital,hospital,Groblersdal,Voortrekker Street,0470,+27 13 262 3024,,-25.1768912,29.4026840
410867780,way,Kalafong Provincial Tertiary Hospital,hospital,hospital,"Atteridgeville, Pretoria",Kalafong Road,0125,,,-25.7633525,28.0903123
410897258,way,Busamed Modderfontein Private Hospital Orthopaedic & Oncology Centre,hospital,hospital,"Orthopaedic & OncologyOrthopaedic & Oncology CeLong Lake Ext 12, Linbro Park, Sandton, 2090 Centre 4 CransleyLong Lake Ext 12, Linbro Park, Sandton",Marlboro Drive,2090,+27 11 458 2000,https://www.busamed.co.za/modderfontein,-26.0756745,28.1301735
412325953,way,Vryburg Private Hospital,hospital,hospital,Vryburg,Molopo Street,8600,,,-26.9465736,24.7224937
412837581,way,Netcare Pretoria East Hospital,hospital,hospital,Moreleta Park Pretoria,Cnr Garsfontein & Netcare Road,0181,+27 12 422 2300,,-25.8208500,28.3044509
412983686,way,Booth Memorial Hospital,hospital,hospital,Cape Town,Prince Street,8001,+27 21 465 4846,http://salvationarmy.org.za/hospitals/,-33.9377510,18.4146786
412983690,way,Mediclinic Cape Town,hospital,hospital,Cape Town,Hof Street,8001,+27 21 464 5500,https://www.mediclinic.co.za/,-33.9364883,18.4103367
413072169,way,Montana Private Hospital,hospital,hospital,Montana Park Pretoria,Cnr Dr Swanepoel & Rooibos Streets,0159,+27 12 523 3000,,-25.6752519,28.2440694
413120078,way,Legae Medi-Clinic,hospital,hospital,"Mabopane, Pretoria",Off Makinta Highway,0190,+27 12 797 8000,,-25.5263242,28.0375100
413193576,way,Jubilee District Hospital,hospital,hospital,Themba,Jubilee Road,0407,,,-25.4012233,28.2637120
413370449,way,Pretoria West Hospital,hospital,hospital,"Philip Nel Park, Pretoria, Gauteng",Sytze Wierda Avenue,0001,,,-25.7364068,28.1402329
413679243,way,Sterkfontein Psychiatric Hospital,hospital,hospital,"Krugersdorp, Johannesburg, Gauteng, South Africa",Sterkfontein Road,,+27 11 951 8000,,-26.0578001,27.7479452
414029343,way,Westonaria Municipal Clinic,clinic,clinic,Westonaria,Cnr Jan Blignaut & Saturnus Street,1779,,,-26.3305372,27.6519500
414280595,way,Fochville Hospital,hospital,hospital,"Fochville,Gauteng",3rd Street,2515,+27 18 771 2021; +27 18 771 2022; +27 18 771 2023,,-26.4810431,27.4974108
414441699,way,Anglogold Health Services,hospital,hospital,Carletonville,"Western Deep Levels, Agnew Road",2499,,,-26.3520243,27.4093857
414441700,way,Carletonville Hospital,hospital,hospital,Carletonville,Corner Salcon & Anaan Road,2500,,,-26.3469217,27.3940294
414723726,way,South Rand Hospital,hospital,hospital,"Rosettenville, Johannesburg, Gauteng",Corner Friars Hill & Rosey Street,,,www.health.gpg.gov.za/hospitals/pages/South-Rand-Hospital.aspx,-26.2530798,28.0623140
415837092,way,Lehurutshe District Hospital,hospital,,"Lehurutshe, North West Province",LM Mangope Highway,2880,+27 18 363 3181,dohsoc.nwpg.gov.za/hospital/Lehurutshe1,-25.4753466,25.9827726
417117916,way,Zithulele Hospital,hospital,hospital,,,5080,+27 47 573 8935,https://www.zithulele.org/,-32.0496392,29.0606932
417869466,way,Thabazimbi Public Hospital,hospital,hospital,Thabazimbi,Lood Drive,0387,,,-24.5893651,27.3930428
418102991,way,Fritz Visser Hospital,hospital,hospital,"Noupoort, Northern Cape.",Pienaar Street,5950,+27 49 843 1448,,-31.1736577,24.9571358
418324510,way,Cradock District Hospital,hospital,hospital,"Cradock, Eastern Cape",Hospitaal Street,5880,,,-32.1669524,25.6228804
418656867,way,Manguzi Hospital,hospital,hospital,"Manguzi Town, Kwa-Ngwanase (Kosi Bay)","Off main road, Ithala Centre",,+27 35 592 0150,,-26.9838256,32.7550665
418656897,way,Mseleni Hospital,hospital,hospital,,,,,,-27.3267949,32.5570399
420896109,way,Strandfontein Clinic,clinic,clinic,Strandfontein,Welgelegen Avenue,7798,+27 21 393 6226,,-34.0731023,18.5548316
422149377,way,Riverlea Major Clinic,clinic,clinic,"Riverlea, Johannesburg",Japura Street,,,,-26.2132011,27.9757741
422624414,way,Life Fourways Hospital,hospital,hospital,Fourways,Cnr Cedar Road & Cedar Avenue West,2055,,,-26.0125971,27.9948641
422860005,way,J B Marks Community Health Centre,hospital,hospital,Ventersdorp,Phutadishaba Street,2710,,,-26.3234120,26.7932064
423390919,way,Brits Hospital,hospital,hospital,"Brits,Northwest",Crocodile Street,5030,+27 12 381 7000,,-25.6315487,27.7844939
423643436,way,Laingsburg Hospital,hospital,,"Laingsburg, Western Cape",Voortrekker Road (N1),6900,,,-33.1942948,20.8506471
425265712,way,Life Wilgeheuwel Hospital,hospital,hospital,"Radiokop, Roodepoort",Amplifier Street,1724,,https://www.lifehealthcare.co.za/hospitals/gauteng/johannesburg/life-wilgeheuwel-hospital/,-26.0993692,27.9253564
426643389,way,De Huisarts Centre,doctors,,Secunda,Charles Cilliers Street,2302,,,-26.5134634,29.1999683
426803880,way,Montebello Provincial Hospital,hospital,hospital,Dalton,Noordsberg Road,3236,+27 33 506 7000,,-29.4399931,30.8071452
426952513,way,Thafamasi Clinic,clinic,clinic,Ndwendwe,,,+27325320050,,-29.5356154,30.8565697
428464645,way,Wosiyane Clinic,clinic,clinic,"Mbhukubhu, Ndwedwe",,,+27 32 202 2020,,-29.5546438,30.7826939
428869809,way,Phoenix Assessment & Therapy Centre,hospital,hospital,Phoenix,Lenhan Drive,4068,,,-29.6902856,30.9966141
429065382,way,Medical & Dental Centre,doctors,doctor,Techno Park,Techno Avenue,7600,,,-33.9672401,18.8401596
430064274,way,Botshabelo District Hospital,hospital,hospital,Botshabelo,Old Police Station Road,9781,+27 51 533 0111,,-29.2311049,26.7184124
430078293,way,McGregor Clinic,clinic,clinic,McGregor,Tindall Street,,+27 23 625 1932,,-33.9477016,19.8289201
430290105,way,Boitumelo Regional Hospital,hospital,hospital,"Kroonstad, Free State",Smaldeel Road,9499,+27 56 216 5200; +27 56 216 5380,,-27.6428615,27.2142040
430293404,way,,hospital,,,,,,,-28.3448121,27.6363325
430337419,way,Koffiefontein Mine Clinic,clinic,clinic,,,,,,-29.4272354,24.9981661
430704057,way,Madzikane Ka Zulu Memorial Hospital,hospital,hospital,"Mount Frere, Eastern Cape",Hospital Street,,+27 39 255 8200,,-30.8824438,29.0051258
431032747,way,Amandlalathi Clinic,clinic,clinic,,,,,,-28.8777792,30.9861545
431087851,way,Netcare Akasia Hospital,hospital,hospital,Pretoria,,0118,+27 12 522 1000,http://www.netcarehospitals.co.za/Hospital/Netcare-Akasia-Hospital,-25.6730693,28.1075740
432045758,way,Komani Psychiatric Hospital,hospital,hospital,"Queenstown, Eastern Cape",National Road,5320,,,-31.9244788,26.9098928
432100730,way,Mankweng Hospital,hospital,hospital,Mankweng,Houtbos Dorp Street,0727,,,-23.8771154,29.7215474
432239355,way,Seshego Hospital,hospital,hospital,Polokwane,Chris Hani Street,0742,,,-23.8565786,29.3949540
433257960,way,Bheki Mlangeni District Hospital,hospital,hospital,"Jabulani, Johannesburg",Bolani road,1868,,,-26.2477308,27.8566953
433801474,way,Weskoppies Psychiatric Hospital,hospital,hospital,Pretoria West,1 Ketjen Street,0001,,,-25.7622225,28.1622659
433820463,way,Steve Biko Academic Hospital,hospital,hospital,Capital Park,Steve Biko and Malan Street,0001,,,-25.7293617,28.2017482
433841811,way,Christiana Hospital,hospital,hospital,"Christiana, North West Province",Pretorius Street,2680,+27 53 441 2238; +27 53 441 2239,,-27.9081029,25.1755258
434760111,way,Middelburg Hospital,hospital,hospital,Middelburg,Corner Hospitaal Road & Walter Sisulu Street,,,,-25.7757806,29.4502541
435671698,way,Tshwane District Hospital,hospital,hospital,Pretoria,Doctor Savage Road,0001,,,-25.7330919,28.1998282
436673436,way,King Dinuzulu Hospital,hospital,hospital,Sydenham Durban,Corner of Dr R D Naidoo drive and Viola Road,,+2731 242 6000,https://www.kznhealth.gov.za/kingdinuzuluhospital.htm,-29.8215186,30.9884465
436877903,way,Caledon Hospital,hospital,hospital,"Corner N2 and Nerina Way, Caledon, Western Cape, South Africa",,,,,-34.2244592,19.4335130
437359942,way,,doctors,,,,,,,-33.1965186,20.8601110
437408105,way,Tayler Bequest Hospital,hospital,hospital,"Mount Fletcher, Eastern Cape",Main Street,4470,+27 39 737 3107,,-30.3480709,28.8216801
438398305,way,Thelle Mogoerane Hospital,hospital,hospital,"Vosloorus, Gauteng",Nguzu Street,1475,,,-26.3569501,28.2243065
440596450,way,Odi Community Hospital,hospital,hospital,"Klipgat Road (next to Hebron College), Mabopane, Gauteng",,0190,+27 12 725 2300,,-25.5182489,28.0225280
441288793,way,Prince Mshiyeni Memorial Hospital,hospital,hospital,Umlazi,Mshiyeni Road,,+27 31 907 8111,,-29.9545719,30.9349091
441774668,way,Limpopo MDR TB Unit,hospital,hospital,Modimolle,"Thabo Mbeki Drive,",0510,+27 14 718 7200,,-24.7091173,28.3948105
