FacilityId,FacilityName,Province,District,SubDistrict,facility_type,ownership,latitude,longitude,address,ideal_clinic_score,ideal_clinic_category,email,contact_person,hprs_status,wbot_teams,momconnect,medicine_stock_mgmt,ccmdd_linked,registered_patients
612951,Madumane Clinic,Limpopo Province,Mopani District Municipality,Greater Tzaneen Local Municipality,Clinic,Gov Province,-23.630787,30.399964,Tzaneen,71,Not achieved,NONE,R.M. Dukuza,Yes,,,,Yes,
613124,Mafefe Clinic,Limpopo Province,Capricorn District Municipality,Lepelle-Nkumpi Local Municipality,Clinic,Gov Province,-24.1953,30.0995,mafefe,91,Platinum,NONE,M.L. Kekana,Yes,,,,Yes,
453515,Magalies Clinic,Limpopo Province,Sekhukhune District Municipality,Makhuduthamaga Local Municipality,Clinic,Gov Province,-24.56167,29.642536,220A Moaroge Street Magalies,84,Gold,NONE,,Yes,,,,Yes,
844333,Magukubjane Clinic,Limpopo Province,Sekhukhune District Municipality,Elias Motsoaledi Local Municipality,Clinic,Gov Province,-24.99674,29.811735,N/A Groblersdal,85,Gold,NONE,Ms. Mokobaki E.M,Yes,,,,Yes,
211533,Magwedzha Clinic,Limpopo Province,Vhembe District Municipality,Thulamela Local Municipality,Clinic,Gov Province,-22.9585,30.56017,Magwedza,68,Not achieved,NONE,RADZAMA AL,Yes,,,,Yes,
113324,Mahale Clinic,Limpopo Province,Mopani District Municipality,Ba-Phalaborwa Local Municipality,Clinic,Gov Province,-23.694738,30.968557,Mahale,55,Not achieved,None,M.E. Fache,Yes,,,,Yes,
248715,Mahubahube Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.608552,30.296076,Makofane Village,93,Silver,NONE,M.L.Malati,Yes,,,,Yes,
514742,Mahwelereng Clinic,Limpopo Province,Waterberg District Municipality,Mogalakwena Local Municipality,Clinic,Gov Province,-24.147417,28.980911,ZONE B 120 Mahelereng,84,Gold,,KS LEDWABA,Yes,,,,Yes,
374351,Mahwelereng Zone 2 Clinic,Limpopo Province,Waterberg District Municipality,Mogalakwena Local Municipality,Clinic,Gov Province,-24.1398,28.99181,ZONE B 120 MODIMILLE,59,Not achieved,NONE,,Yes,,,,Yes,
826415,Maja Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-24.1828,29.537,MAJA,64,Not achieved,NONE,MADISHA YM,Yes,,,,Yes,
378724,Makahlule Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-22.89242,30.91166,MAKAHLULE VILLAGE THOHOYANDOU,81,Silver,SASIE14@OVI.COM,,Yes,,,,Yes,
525451,Makanye Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8979,29.7241,Makanye,78,Not achieved,NONE,M.S. Makoti,Yes,,,,Yes,
964724,Makeepsvlei Clinic,Limpopo Province,Sekhukhune District Municipality,Ephraim Mogale Local Municipality,Clinic,Gov Province,-24.929627,29.045916,Rathoke 0451,60,Not achieved,,,No,,,,Yes,
847542,Makgato Clinic,Limpopo Province,Capricorn District Municipality,Molemole Local Municipality,Clinic,Gov Province,-23.5056,29.6634,Maboine Botlokwa,62,Not achieved,sedupehelen@yahoo.com,S. Maepane,Yes,,,,Yes,
845533,Makgobe Clinic,Limpopo Province,Waterberg District Municipality,Mogalakwena Local Municipality,Clinic,Gov Province,-23.862074,28.767029,,68,Not achieved,,NULL,Yes,,,,Yes,
733206,Makgope Clinic,Limpopo Province,Mopani District Municipality,Greater Tzaneen Local Municipality,Clinic,Gov Province,-23.617463,30.468406,mokgope xihoko,63,Not achieved,NONE,,Yes,,,,Yes,
263906,Makhado CHC,Limpopo Province,Vhembe District Municipality,Makhado Local Municipality,Community Health Centre,Gov Province,-22.90081,30.03442,MAYIMA MAIN ROAD,89,Gold,NONE,MATHYE F,Yes,,,,Yes,
461515,Makhushane Clinic,Limpopo Province,Mopani District Municipality,Ba-Phalaborwa Local Municipality,Clinic,Gov Province,-23.96527,31.044012,Namakgale,89,Gold,NONE,R. Matsemela,Yes,,,,Yes,
415851,Makhuva Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.582133,30.966196,giyani,40,Not achieved,ntsakobetty@gmail.com,mabunda r e,Yes,,,,Yes,
624142,Makofane Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.456627,30.244641,Makofane Village Bugersfort,76,Silver,NONE,,Yes,,,,Yes,
411642,Makonde Clinic,Limpopo Province,Vhembe District Municipality,Thulamela Local Municipality,Clinic,Gov Province,-22.80706,30.56806,MAKONDE TSHIUNGANI THOHOYANDOU,68,Not achieved,NONE,,Yes,,,,Yes,
617406,Makotopong Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8182,29.6412,Rozano,80,Silver,NONE,M. Mphahlele,Yes,,,,Yes,
921242,Makuleke Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-22.86522,30.91454,CHIEFS KRAAL ROAD MALAMULELE,65,Not achieved,NONE,,Yes,,,,Yes,
357324,Makuya Clinic,Limpopo Province,Vhembe District Municipality,Thulamela Local Municipality,Clinic,Gov Province,-22.6496,30.83031,ha-Makuya Thohoyandou,50,Not achieved,,,Yes,,,,Yes,
474315,Malamulele Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-23.0133,30.70144,XITLHELANI VILLAGE MALAMULELE,72,Not achieved,NONE,,Yes,,,,Yes,
711615,Malemati Clinic,Limpopo Province,Capricorn District Municipality,Lepelle-Nkumpi Local Municipality,Clinic,Gov Province,-24.3852,29.6383,MAPHAH;E;E,55,Not achieved,,0,Yes,,,,Yes,
548724,Mamaila Clinic,Limpopo Province,Mopani District Municipality,Greater Letaba Local Municipality,Clinic,Gov Province,-23.351074,30.242635,ga-kgapane,77,Silver,NONE,T. Ngobeni,Yes,,,,Yes,
435524,Mamanyoha Clinic,Limpopo Province,Mopani District Municipality,Greater Letaba Local Municipality,Clinic,Gov Province,-23.526586,30.517287,Ga-Kgapane,52,Not achieved,None,M.E. Mamaila,Yes,,,,Yes,
991515,Mamaselela Clinic,Limpopo Province,Waterberg District Municipality,Mogalakwena Local Municipality,Clinic,Gov Province,-23.942586,28.850505,MAPELA,88,Silver,,MOTADI EM,Yes,,,,Yes,
883042,Mamone Clinic,Limpopo Province,Sekhukhune District Municipality,Makhuduthamaga Local Municipality,Clinic,Gov Province,-24.711068,29.801109,Ga-mampane Village,84,Gold,,Mogoane L.J,Yes,,,,Yes,
675960,Mamotshwa Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8517,29.806,MOROPO SECTION GAMALAHLELA,84,Silver,NONE,,Yes,,,,Yes,
531260,Mampana Clinic,Limpopo Province,Sekhukhune District Municipality,Makhuduthamaga Local Municipality,Clinic,Gov Province,-24.721433,29.541429,Ga-mampane Village Jane Furse,46,Not achieved,NONE,,Yes,,,,Yes,
347751,Mamushi Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-24.0592,29.6957,MOLEPO,69,Not achieved,NONE,MATSIMELA r.c,Yes,,,,Yes,
518824,Manamela Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.7028,29.2287,N/A MOLETJIE,86,Gold,NONE,MATSIMELA r.c,Yes,,,,Yes,
575051,Manavhela Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-23.10033,30.45217,MANAVHELA THOHOYANDOU,69,Not achieved,NONE,,Yes,,,,Yes,
777424,Manenzhe Clinic,Limpopo Province,Vhembe District Municipality,Musina Local Municipality,Clinic,Gov Province,-22.46932,30.68103,Ha-Manendzhe,83,Not achieved,NONE,0,Yes,,,,Yes,
534524,Manganeng Clinic,Limpopo Province,Sekhukhune District Municipality,Makhuduthamaga Local Municipality,Clinic,Gov Province,-24.684512,29.956785,Manyaneng,71,Not achieved,NONE,Sehlangu EM,Yes,,,,Yes,
287324,Mankotsane Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.42023,29.749292,Apel,92,Silver,NONE,,Yes,,,,Yes,
561351,Mankuwe Clinic,Limpopo Province,Waterberg District Municipality,Mogalakwena Local Municipality,Clinic,Gov Province,-23.4678,28.5596,Mankuwe,45,Not achieved,NONE,MOTADI EM,Yes,,,,Yes,
452824,Mankweng Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8858,29.7272,KALAFONG STREET MOKWENG,57,Not achieved,,,Yes,,,,Yes,
812615,Mankweng Gateway Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8807,29.726,Mankweng,57,Not achieved,NONE,M.R. Mataba,Yes,,,,Yes,
876915,Manotoana Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.355493,29.947495,Lefalane,93,Silver,NONE,0,Yes,,,,Yes,
683760,Naledi Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg D Health sub-District,Clinic,Gov Municipality,-26.2601,27.820814,Letsatsi Radebe Kwa Yuma,40,Not achieved,,,No,,,,Yes,
624251,Nellmapius Clinic,Gauteng Province,City of Tshwane Metropolitan Municipality,Tshwane 6 Health sub-District,Clinic,Gov Municipality,-25.73882,28.34809,10 Loriesfontein street Ext 1 Nellmapius,84,Gold,kwenam@tshwane.gov.za,,No,,,,Yes,
652551,New Eersterus Clinic,Gauteng Province,City of Tshwane Metropolitan Municipality,Tshwane 2 Health sub-District,Clinic,Gov Province,-25.40667,28.14467,"3285 Block B, New Eersterus, Hammanskraal",90,Gold,,,Yes,,,,Yes,
849660,Nigel Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni East 2 Health sub-District,Clinic,Gov Municipality,-26.4197,28.46896,Court Street Nigel,90,Platinum,Susan.Smit@ekurhuleni.gov.za,,No,,,,No,
405624,Nizamiye Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg A Health sub-District,Clinic,Gov Province,-26.0143,28.128657,corner Le Roux and Old Pretoria road,68,Not achieved,Tshegang.May@gauteng.gov.za,Tshegang May,Yes,,,,Yes,
771442,Nokuphila Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg D Health sub-District,Clinic,Gov Municipality,-26.2306,27.85077,8405 Sejoe street Ext.2 Dobsonville,69,Not achieved,NONE,,No,,,,Yes,
619451,Nokuthela Ngwenya CHC,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni East 2 Health sub-District,Community Health Centre,Gov Province,-26.3506,28.421,Vlakfontein Road Dunnottar Dunnottar,88,Gold,Khumalo.Mponono@gauteng.gov.za,,Yes,,,,Yes,
265842,Noordgesig Prov Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg D Health sub-District,Clinic,Gov Province,-26.2255,27.9361,1 Main road Noordgesig,68,Not achieved,NONE,,Yes,,,,Yes,
335315,Noordheuwel Clinic,Gauteng Province,West Rand District Municipality,Mogale City Local Municipality,Clinic,Gov Province,-26.0887,27.80764,1568 Corner Hoffnaar and Ludhersch Noordheuwel,80,Silver,,,Yes,,,,No,
414615,Northmead Clinic,Gauteng Province,Ekurhuleni Metropolitan Municipality,Ekurhuleni North 2 Health sub-District,Clinic,Gov Province,-26.1593,28.3126,Corner of Hospital and Aster Street Northmead Beno,87,Gold,,,Yes,,,,Yes,
145360,Nkungwini Clinic,KwaZulu-Natal Province,Umkhanyakude District Municipality,Jozini Local Municipality,Clinic,Gov Province,-27.00998,32.00887,"Corner Mosvold Hospital, Nondabuya Clinic",85,Gold,,N.C. Msane,Yes,,,,Yes,
843542,Nkunzana Clinic,KwaZulu-Natal Province,Zululand District Municipality,Nongoma Local Municipality,Clinic,Gov Province,-27.740083,31.706317,Nongoma Nkunzana,86,Gold,,,Yes,,,,Yes,
849342,Nkwali Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Province,-30.102,30.7982,G.J. Croookes Ilovo,41,Not achieved,NONE,,Yes,,,,Yes,
418633,Nkwalini Clinic,KwaZulu-Natal Province,King Cetshwayo District Municipality,uMlalazi Local Municipality,Clinic,Gov Province,-28.7259,31.5249,R66 Nkwalini Eshowe,63,Not achieved,NONE,,Yes,,,,Yes,
283624,Nocomboshe Clinic,KwaZulu-Natal Province,Umzinyathi District Municipality,Msinga Local Municipality,Clinic,Gov Province,-28.66808,30.62227,Nocomboshe,91,Silver,None,L. Mhlongo,Yes,,,,Yes,
790424,Nogajuka Clinic,KwaZulu-Natal Province,King Cetshwayo District Municipality,Mthonjaneni Local Municipality,Clinic,Gov Province,-28.7081,31.434139,Nomponjwana,88,Gold,,B. Xaba,No,,,,Yes,
294360,Nokweja Clinic,KwaZulu-Natal Province,Harry Gwala District Municipality,Ubuhlebezwe Local Municipality,Clinic,Gov Province,-30.29706,30.02082,Nokweja Area Ixopo,93,Platinum,,,Yes,,,,Yes,
297242,Nomdiya Clinic,KwaZulu-Natal Province,Zululand District Municipality,Ulundi Local Municipality,Clinic,Gov Province,-27.657083,31.192722,Nomdiya mahlabathini,89,Gold,NONE,,Yes,,,,Yes,
395015,Nomponjwana Clinic,KwaZulu-Natal Province,King Cetshwayo District Municipality,Mthonjaneni Local Municipality,Clinic,Gov Province,-28.638,31.57919,Nomponjwana Nompojwana,85,Gold,NONE,,No,,,,Yes,
793806,Nondabuya Clinic,KwaZulu-Natal Province,Umkhanyakude District Municipality,Jozini Local Municipality,Clinic,Gov Province,-27.34599,32.15593,Corner Mosvold Hospital Nondabuya Clinic Nondabuya,78,Silver,,,Yes,,,,Yes,
415415,Nondweni Clinic,KwaZulu-Natal Province,Umzinyathi District Municipality,Nquthu Local Municipality,Clinic,Gov Province,-28.19469,30.81733,Ntinini clinic next to Jama tribal,90,Gold,,H.R. Buthelezi,Yes,,,,Yes,
843806,Naboomkoppies Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.558502,30.351495,Stand no 6 Mapankowa Village Polokwane,87,Gold,,,Yes,,,,Yes,
986960,Namakgale A Clinic,Limpopo Province,Mopani District Municipality,Ba-Phalaborwa Local Municipality,Clinic,Gov Province,-23.939967,31.040069,772 Rivonia Road Namagale,54,Not achieved,NONE,,Yes,,,,Yes,
485660,Namakgale B Clinic,Limpopo Province,Mopani District Municipality,Ba-Phalaborwa Local Municipality,Clinic,Gov Province,-23.928097,31.016381,1342 Zone C Namakgale,84,Gold,NONE,,Yes,,,,Yes,
382406,Nancefield Clinic,Limpopo Province,Vhembe District Municipality,Musina Local Municipality,Clinic,Gov Province,-22.33148,30.03383,Ralph Small str Musina,62,Not achieved,NONE,,Yes,,,,Yes,
678451,Nchabeleng CHC,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Community Health Centre,Gov Province,-24.439149,29.800717,Ga- Nchabeleng,82,Gold,NONE,B.A. Makhubedu,Yes,,,,Yes,
825533,Nchabeleng Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.432789,29.826944,Garantho Village Ngwaabe,76,Silver,,Kgokua D.K,Yes,,,,Yes,
263842,Ndengeza Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.315696,30.406064,Ndengeza,61,Not achieved,NONE,S. Maluleke,Yes,,,,Yes,
656215,Nghezimani Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-22.91097,30.80759,NKOVANI MAIN ROAD THOHOYANDOU,76,Silver,bamanis84@gmail.com,,Yes,,,,Yes,
336342,Ngoabe Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.874633,29.967751,Garantho Village Ngwaabe Ngwaabe Jane Furse,52,Not achieved,,,Yes,,,,Yes,
357751,Ngobe Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.361928,30.722188,ngove village giyani,63,Not achieved,NONE,,Yes,,,,Yes,
976742,Nkhensani Clinic,Limpopo Province,Vhembe District Municipality,Makhado Local Municipality,Clinic,Gov Province,-23.19819,30.13661,Stand Chavani Village Elim,68,Not achieved,,,Yes,,,,Yes,
861851,Nkhensani Gateway Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.313958,30.716374,giyani indusrial site,80,Not achieved,,DR J M Selatlha,Yes,,,,Yes,
516724,Nkoana Clinic,Limpopo Province,Sekhukhune District Municipality,Fetakgomo-Greater Tubatse Local Municipality,Clinic,Gov Province,-24.409711,29.788846,lefalane,87,Gold,NONE,0,Yes,,,,Yes,
899251,Nkomo B Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.417539,30.777966,Nkomo,64,Not achieved,NONE,V.E. Nkuna,Yes,,,,Yes,
352515,Nkowankowa CHC,Limpopo Province,Mopani District Municipality,Greater Tzaneen Local Municipality,Community Health Centre,Gov Province,-23.886719,30.2923,bankuna letaba,80,Silver,NONE,,Yes,,,,Yes,
421342,Nkuri Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.213424,30.554298,Giyani,64,Not achieved,NONE,K.A. Makhubele,Yes,,,,Yes,
632560,Nobody Clinic,Limpopo Province,Capricorn District Municipality,Polokwane Local Municipality,Clinic,Gov Province,-23.8901,29.6675,Nobody,82,Gold,NONE,E. Mokgomo,Yes,,,,Yes,
522651,Northam Clinic,Limpopo Province,Waterberg District Municipality,Thabazimbi Local Municipality,Clinic,Gov Province,-24.9526,27.2643,268 Botha Street Northam Northam,84,Gold,None,,Yes,,,,Yes,
801315,Nthabalala Clinic,Limpopo Province,Vhembe District Municipality,Makhado Local Municipality,Clinic,Gov Province,-23.4845,29.91322,N/A NTHABALALA,33,Not achieved,MULONDONE@GMAIL.COM,EMILY MULONDO,Yes,,,,Yes,
443115,Nthabiseng Clinic,Limpopo Province,Capricorn District Municipality,Molemole Local Municipality,Clinic,Gov Province,-23.68568,27.67318,,82,Gold,,A.T. Moloto,Yes,,,,Yes,
548433,Ntlhaveni C Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-22.91456,30.87044,NTLHAVENT C MALAMULELE,69,Not achieved,NONE,MAKHUBELE T.D,Yes,,,,Yes,
694542,Ntlhaveni D Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-22.86925,30.88506,PRIVATE BAG X9245 Ntlhaveni,83,Silver,NONE,,Yes,,,,Yes,
147160,Ntlhaveni E Clinic,Limpopo Province,Vhembe District Municipality,Collins Chabane Local Municipality,Clinic,Gov Province,-23.02011,30.88375,Main street road Malamulele Magina Village,82,Gold,NONE,,Yes,,,,Yes,
159951,Ntluri Clinic,Limpopo Province,Mopani District Municipality,Greater Giyani Local Municipality,Clinic,Gov Province,-23.412763,30.335653,Nturi,75,Silver,NONE,K.A. Makhubele,Yes,,,,Yes,
889824,Nyavana Clinic,Limpopo Province,Mopani District Municipality,Greater Tzaneen Local Municipality,Clinic,Gov Province,-23.656142,30.478763,Xiroko,78,Silver,NONE,N.L. Ndlovu,Yes,,,,Yes,
771151,Nylstroom LA Clinic,Limpopo Province,Waterberg District Municipality,Mookgophong/Modimolle Local Municipality,Clinic,Gov Province,-24.7037,28.4066,KERK STREET 57 MODIMOLLE MODOMOLLE,70,Not achieved,,,Yes,,,,Yes,
206051,Needs Camp Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-33.00574,27.64712,Needs Camp Location East London,52,Not achieved,,,Yes,,,,Yes,
223015,Nessie Knight Gateway Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Mhlontlo Local Municipality,Clinic,Gov Province,-31.00913,28.68223,SULENKAMA A/A QUMBU,72,Not achieved,,B. MTINTSILAMA,Yes,,,,Yes,
641233,New Brighton CHC,Eastern Cape Province,Nelson Mandela Bay Municipality,Nelson Mandela C Health sub-District,Community Health Centre,Gov Province,-33.90868,25.58545,Mati Road New Brighton,78,Silver,zanele.foley@impilo.ecprov.gov.za,,Yes,,,,Yes,
413533,New Brighton Clinic,Eastern Cape Province,Nelson Mandela Bay Municipality,Nelson Mandela A Health sub-District,Clinic,Gov Province,-33.899471,25.599791,Avenue A New Brighton Port Elizabeth,56,Not achieved,NONE,,Yes,,,,Yes,
275315,New Rest Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-31.90607,26.87164,ST Marks New Rest Queenstown,53,Not achieved,NONE,,Yes,,,,Yes,
414215,Newlands Clinic,Eastern Cape Province,Buffalo City Metropolitan Municipality,Buffalo City Health sub-District,Clinic,Gov Province,-32.87794,27.74904,KwaMpundu Village,43,Not achieved,,,Yes,,,,Yes,
925251,Newtown Clinic,Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.774,26.6133,8 Salvia Street Newtown,50,Not achieved,NONE,,Yes,,,,Yes,
947206,Dlukulu Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Makana Local Municipality,Clinic,Gov Province,-33.27898,26.5777,Sani Street Extension 7 Grahamstown,51,Not achieved,NONE,,Yes,,,,Yes,
